szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
controlled;qwen9b;1;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
controlled;qwen9b;1;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Specification Document;class_1
controlled;qwen9b;2;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Attribute Energy-efficiency;class_2
controlled;qwen9b;2;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Concept Heat pump;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process define the product specification;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process Product design;class_1
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Production system;connector_class_2
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Version management system;connector_class_2
controlled;qwen9b;2;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
controlled;qwen9b;2;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Attribute Energy consumption;class_2
controlled;qwen9b;2;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Concept Heat pump;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process target setting;class_1
controlled;qwen9b;2;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;relates to;Concept Heat pump;class_2
controlled;qwen9b;2;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;relates to;Attribute Energy consumption;class_2
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process define the product specification;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process Product design;class_1
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Minimize energy consumption of heat pump;motivates;IS Technical Component Production system;class_0
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Minimize energy consumption of heat pump;motivates;IS Technical Component Version management system;class_0
controlled;qwen9b;2;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;motivates;Feature energy-efficient;class_1
controlled;qwen9b;2;Goal Model -> Concept Model;Goal Produce remaining energy required by heat pump with photovoltaic module;relates to;Concept Heat pump;class_2
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process define the product specification;class_1
controlled;qwen9b;2;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process Product design;class_1
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;IS Technical Component Production system;class_0
controlled;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;IS Technical Component Version management system;class_0
controlled;qwen9b;2;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Feature Zero-emission energy production;class_1
controlled;qwen9b;2;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
controlled;qwen9b;2;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process target setting;reference
controlled;qwen9b;2;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process define the product specification;reference
controlled;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
controlled;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
controlled;qwen9b;2;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
controlled;qwen9b;2;Actors/Resources Model -> Business Process Model;Role Product designer;performs;Process Product design;reference
controlled;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
controlled;qwen9b;2;Business Process Model -> Concept Model;Process target setting;Input;Concept Customer Survey;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process target setting;Output;Concept Target Feature;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process target setting;Output;Concept Feature;class_0
controlled;qwen9b;2;Business Process Model -> Concept Model;Process define the product specification;Input;Concept Target Feature;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process define the product specification;Output;Concept Specification Document;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process Product design;Input;Concept Specification Document;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process Product design;Output;Concept Design description;class_2
controlled;qwen9b;2;Business Process Model -> Concept Model;Process Product design;Output;Concept Product;class_0
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;requires;Concept Specification Document;class_1
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;requires;Concept Design description;class_1
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Product;class_2
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Heat pump;class_2
controlled;qwen9b;2;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;requires;Concept Specification Document;class_1
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;requires;Concept Design description;class_1
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Product;class_2
controlled;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
controlled;qwen9b;2;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Attribute Energy-efficiency;class_2
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;requires;Concept Heat pump;class_1
controlled;qwen9b;3;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
controlled;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Production system;connector_class_2
controlled;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Version management system;connector_class_2
controlled;qwen9b;3;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
controlled;qwen9b;3;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Attribute Energy consumption;class_2
controlled;qwen9b;3;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Concept Product;class_2
controlled;qwen9b;3;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process target setting;class_1
controlled;qwen9b;3;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;motivates;Feature energy-efficient;class_1
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;relates to;Attribute Energy consumption;class_2
controlled;qwen9b;3;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;motivates;Feature energy-efficient;class_1
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Produce remaining energy required by heat pump with photovoltaic module;relates to;Concept Zero-emission energy production;reference
controlled;qwen9b;3;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Feature Zero-emission energy production;class_1
controlled;qwen9b;3;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Develop new heat extractor with very low energy consumption;relates to;Concept Heat pump;class_1
controlled;qwen9b;3;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Product/Service Model;Goal Develop new heat extractor with very low energy consumption;motivates;Feature energy-efficient;class_1
controlled;qwen9b;3;Goal Model -> Concept Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;uses;Concept Design description;class_0
controlled;qwen9b;3;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Business Process Model;Problem Short period for development;Affects;Process Product design;class_1
controlled;qwen9b;3;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;Affects;Process Product design;class_1
controlled;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
controlled;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process target setting;reference
controlled;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process define the product specification;reference
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;(empty);IS Technical Component Production system;class_1
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;(empty);IS Technical Component Version management system;class_1
controlled;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
controlled;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Product development department;(empty);IS Technical Component Production system;class_1
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Product development department;(empty);IS Technical Component Version management system;class_1
controlled;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
controlled;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product designer;performs;Process Product design;reference
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product designer;(empty);IS Technical Component Production system;class_1
controlled;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
controlled;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Providing most energy-efficient heating solution in market;class_2
controlled;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Plan marketing campaign;reference
controlled;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run social media campaign;reference
controlled;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run print media campaign;reference
controlled;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Supervise campaign results;reference
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Marketing department;(empty);IS Technical Component Social media studio;class_1
controlled;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Social media group;(empty);IS Technical Component Social media studio;class_1
controlled;qwen9b;3;Business Process Model -> Concept Model;Process target setting;Input;Concept Customer Survey;class_2
controlled;qwen9b;3;Business Process Model -> Concept Model;Process target setting;Output;Concept Target Feature;class_2
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set customer survey;uses;Concept Customer Survey;connector_class_2
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set target features;uses;Concept Target Feature;connector_class_2
controlled;qwen9b;3;Business Process Model -> Concept Model;Process define the product specification;Output;Concept Specification Document;class_2
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set specification document;uses;Concept Specification Document;connector_class_2
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set specification document;uses;Concept Product;class_0
controlled;qwen9b;3;Business Process Model -> Concept Model;Process Product design;Output;Concept Design description;class_2
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
controlled;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set Design description;uses;Concept Design description;connector_class_2
controlled;qwen9b;3;Business Process Model -> Concept Model;Information Set Design description;uses;Concept Product;class_0
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Feature;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Target Feature;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Specification Document;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Design description;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Feature;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Target Feature;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign target document;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign statistics;class_1
controlled;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign result document;class_1
controlled;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Heat pump;class_2
controlled;qwen9b;3;Product/Service Model -> Technical Components/Requirements Model;Unspecific/Product/Service Smart Heat;requires;IS Technical Component Production system;class_0
controlled;qwen9b;3;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
controlled;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
controlled;qwen9b;3;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;Input;Concept Campaign target document;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;Output;Concept Campaign plan;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Run social media campaign;Input;Concept Campaign plan;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Run social media campaign;Output;Concept Campaign statistics;class_2
controlled;qwen9b;3;Marketing Model -> Technical Components/Requirements Model;Process Run social media campaign;uses;IS Technical Component Social media studio;class_1
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Run print media campaign;Input;Concept Campaign plan;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Run print media campaign;Output;Concept Campaign statistics;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Supervise campaign results;Input;Concept Campaign statistics;class_2
controlled;qwen9b;3;Marketing Model -> Concept Model;Process Supervise campaign results;Output;Concept Campaign result document;class_2
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;Hinders;Feature energy-efficient;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;Supports;Feature energy-efficient;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;Supports;Feature Zero-emission energy production;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Technical Components/Requirements Model;Goal Develop new heat extractor with very low energy consumption;motivates;IS Technical Component Production system;class_0
controlled;qwen9b;4;Goal Model -> Technical Components/Requirements Model;Goal Develop new heat extractor with very low energy consumption;motivates;IS Technical Component Version management system;class_0
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Develop new heat extractor with very low energy consumption;Supports;Feature energy-efficient;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Process target setting;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Technical Components/Requirements Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;IS Technical Component Production system;class_0
controlled;qwen9b;4;Goal Model -> Technical Components/Requirements Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;IS Technical Component Version management system;class_0
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;Supports;Feature energy-efficient;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Process target setting;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Process define the product specification;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Process Product design;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Information Set target features;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Information Set specification document;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;motivates;Information Set Design description;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Process target setting;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Process define the product specification;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Process Product design;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Information Set target features;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Information Set specification document;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;motivates;Information Set Design description;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Process target setting;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Process define the product specification;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Process Product design;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Information Set target features;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Information Set specification document;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Information Set Design description;class_0
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Provide services supporting high availability of heat pump;Supports;Feature Quick response to error situations;class_1
controlled;qwen9b;4;Goal Model -> Product/Service Model;Goal Provide services supporting high availability of heat pump;Supports;Feature Personal service technician;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Process target setting;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Process define the product specification;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Process Product design;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Information Set target features;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Information Set specification document;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;motivates;Information Set Design description;class_1
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Process target setting;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Process define the product specification;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Process Product design;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Information Set target features;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Information Set specification document;class_0
controlled;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;motivates;Information Set Design description;class_0
controlled;qwen9b;4;Goal Model -> Product/Service Model;Problem Company has not much experience with online information processing;Hinders;Feature Quick response to error situations;class_1
controlled;qwen9b;4;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
controlled;qwen9b;4;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process target setting;reference
controlled;qwen9b;4;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process define the product specification;reference
controlled;qwen9b;4;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
controlled;qwen9b;4;Actors/Resources Model -> Business Process Model;Role Product designer;performs;Process Product design;reference
controlled;qwen9b;4;Business Process Model -> Concept Model;Process target setting;uses;Concept Customer Survey;class_2
controlled;qwen9b;4;Business Process Model -> Concept Model;Process target setting;uses;Concept Target Feature;class_0
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
